ID,Major group,Family,Genus hybrid marker,Genus,Species hybrid marker,Species,Infraspecific rank,Infraspecific epithet,Authorship,Taxonomic status in TPL,Nomenclatural status from original data source,Confidence level,Source,Source id,IPNI id,Publication,Collation,Page,Date
kew-242052,A,Ecdeiocoleaceae,,Ecdeiocolea,,"monostachya",,"","F.Muell.",Accepted,,H,WCSP,242052,715822-1,"Fragm.","8: 236","","1874"
kew-246934,A,Ecdeiocoleaceae,,Georgeantha,,"hexandra",,"","B.G.Briggs & L.A.S.Johnson",Accepted,,H,WCSP,246934,1001664-1,"Telopea","7: 308","","1998"
