ID,Major group,Family,Genus hybrid marker,Genus,Species hybrid marker,Species,Infraspecific rank,Infraspecific epithet,Authorship,Taxonomic status in TPL,Nomenclatural status from original data source,Confidence level,Source,Source id,IPNI id,Publication,Collation,Page,Date
kew-2643407,A,Aphanopetalaceae,,Aphanopetalum,,"clematideum",,"","(J.Drumm. ex Harv.) Domin",Accepted,,M,WCSP (in review),767084,,"Biblioth. Bot.","89: 153","","1925"
kew-2643409,A,Aphanopetalaceae,,Aphanopetalum,,"resinosum",,"","Endl.",Accepted,,M,WCSP (in review),767086,,"Nov. Stirp. Dec.","35","","1839"
